id,femaDeclarationString,disasterNumber,state,declarationType,declarationTypeLabel,declarationDate,declarationYear,declarationMonth,declarationMonthName,declarationQuarter,declarationMonthYear,fyDeclared,incidentType,declarationTitle,designatedArea,region,femaRegion,incidentBeginDate,incidentEndDate,disasterCloseoutDate,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,declarationRequestNumber,lastIAFilingDate,incidentId,designatedIncidentTypes,lastRefresh
57f7250e-53a2-4467-9508-52fb5bd146f7,DR-1311-GA,1311,GA,DR,Major Disaster,2000-01-28,2000,1,January,1,2000-01,2000,Severe Storm,SEVERE WINTER STORM,Banks (County),4,Region 4,2000-01-22,2000-02-01,2017-08-02,0,0,1,1,0,13,11,99011,10,,2000012501,,2024-08-27 18:22:14.800
799e1ad9-b429-4f4a-92f2-c87258cf963c,EM-3151-PR,3151,PR,EM,Emergency,1999-11-17,1999,11,November,4,1999-11,2000,Hurricane,HURRICANE LENNY,Jayuya (Municipio),2,Region 2,1999-11-17,1999-11-20,2002-06-20,0,0,1,0,0,72,73,99073,99147,,1999111501,,2024-08-27 18:22:14.800
99643009-9837-4756-8c73-36613a9a35fc,DR-1307-VT,1307,VT,DR,Major Disaster,1999-11-10,1999,11,November,4,1999-11,2000,Severe Storm,TROPICAL STORM FLOYD,Caledonia (County),1,Region 1,1999-09-16,1999-09-21,2008-06-30,0,0,1,1,0,50,5,99005,99142,,1999091407,F,2024-08-27 18:22:14.800
fff186e0-5b64-4012-ba3c-1eaa380704dc,DR-1302-CT,1302,CT,DR,Major Disaster,1999-09-23,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD,"Litchfield (County)(In (P)Msa 1170,1930,3280,8880)",1,Region 1,1999-09-16,1999-09-21,2008-04-30,0,1,1,1,0,9,5,99005,99101,1999-11-22,1999091407,,2024-08-27 18:22:14.800
f920e149-8f35-4736-907a-19f81fc62e6a,DR-1293-VA,1293,VA,DR,Major Disaster,1999-09-18,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,Dinwiddie (County),3,Region 3,1999-09-13,1999-09-26,2007-03-29,0,1,1,1,0,51,53,99053,99096,1999-11-17,1999091407,,2024-08-27 18:22:14.800
a6258d02-b9ce-43f0-a828-f70ab773a2e2,DR-1293-VA,1293,VA,DR,Major Disaster,1999-09-18,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,King George (County),3,Region 3,1999-09-13,1999-09-26,2007-03-29,0,0,1,0,0,51,99,99099,99096,1999-11-17,1999091407,,2024-08-27 18:22:14.800
d3d57cb7-e0b1-4875-9fba-686811515a27,DR-1292-NC,1292,NC,DR,Major Disaster,1999-09-16,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,Caswell (County),4,Region 4,1999-09-15,1999-11-02,2014-05-07,0,1,1,1,0,37,33,99033,99089,2000-02-29,1999091407,,2024-08-27 18:22:14.800
2507a285-fcf5-41b6-a3e0-fa773eb02ed9,EM-3146-NC,3146,NC,EM,Emergency,1999-09-15,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,Beaufort (County),4,Region 4,1999-09-15,1999-10-04,2003-05-09,0,0,1,0,0,37,13,99013,99088,,1999091001,,2024-08-27 18:22:14.800
eedbe06e-2942-458d-ac39-aa04fe2e790a,EM-3144-GA,3144,GA,EM,Emergency,1999-09-14,1999,9,September,3,1999-09,1999,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,Glynn (County),4,Region 4,1999-09-14,1999-09-17,2016-09-08,0,0,1,0,0,13,127,99127,99086,,1999091001,,2024-08-27 18:22:14.800
8edcb291-56de-4112-8185-430780765be7,EM-3140-CA,3140,CA,EM,Emergency,1999-09-01,1999,9,September,3,1999-09,1999,Fire,CA-WILDFIRES-08/25/1999,Yuba (County),9,Region 9,1999-08-24,1999-11-29,2010-12-13,0,1,1,0,0,6,115,99115,99078,2000-01-10,1999082503,,2024-08-27 18:22:14.800
f22ef479-9b71-42bf-82c6-975ac377dc79,EM-3142-TX,3142,TX,EM,Emergency,1999-09-01,1999,9,September,3,1999-09,1999,Fire,EXTREME FIRE HAZARDS,Pecos (County),6,Region 6,1999-08-01,1999-12-10,2002-07-09,0,0,1,0,0,48,371,99371,99077,,1999090201,,2024-08-27 18:22:14.800
b5383262-4301-4ede-8450-1173d286d411,EM-3142-TX,3142,TX,EM,Emergency,1999-09-01,1999,9,September,3,1999-09,1999,Fire,EXTREME FIRE HAZARDS,Gregg (County),6,Region 6,1999-08-01,1999-12-10,2002-07-09,0,0,1,0,0,48,183,99183,99077,,1999090201,,2024-08-27 18:22:14.800
ed782987-e047-4581-996f-2060da0c7d02,DR-1288-MN,1288,MN,DR,Major Disaster,1999-08-26,1999,8,August,3,1999-08,1999,Severe Ice Storm,SEVERE ICE STORM AND FLOODING,Pennington (County),5,Region 5,1999-03-01,1999-05-30,2014-04-29,0,0,1,1,0,27,113,99113,99058,,9022600002,S,2024-08-27 18:22:14.800
1d2bbb0b-b1a0-407b-b025-39a38224a3c9,FM-2263-AZ,2263,AZ,FM,Fire Management Assistance,1999-06-12,1999,6,June,2,1999-06,1999,Fire,AZ - RAINBOW FIRE - 06/11/1999,Gila (County),9,Region 9,1999-06-11,1999-06-12,2001-01-25,0,0,1,0,0,4,7,99007,99056,,9061700001,,2024-08-27 18:22:14.800
4f16f5df-21e6-4478-b5c0-9669f2f0371a,DR-1276-CO,1276,CO,DR,Major Disaster,1999-05-17,1999,5,May,2,1999-05,1999,Severe Storm,CO-FLOODING 4/30/99,Weld (County),8,Region 8,1999-04-29,1999-05-19,2006-03-27,0,1,1,0,0,8,123,99123,99048,1999-07-16,9043000001,"M,F",2025-03-25 15:35:55.159
0a26758d-8301-4c48-8915-56f4e35e8180,EM-3139-FL,3139,FL,EM,Emergency,1999-04-27,1999,4,April,2,1999-04,1999,Fire,FL-FIRES 04/15/99,Pinellas (County),4,Region 4,1999-04-15,1999-05-25,2004-04-14,0,0,1,0,0,12,103,99103,99030,,9041300101,,2024-08-27 18:22:14.800
2c8a0093-1e8e-4d9b-b721-a1554f301b3a,FM-2255-FL,2255,FL,FM,Fire Management Assistance,1999-04-17,1999,4,April,2,1999-04,1999,Fire,FL-FIRES 04/13/99,Jackson (County),4,Region 4,1999-04-13,,2002-07-25,0,0,1,0,0,12,63,99063,99035,,9041300105,,2024-08-27 18:22:14.800
2a5bb8d1-3961-4001-955c-c8d1fe61b2f6,EM-3137-MI,3137,MI,EM,Emergency,1999-01-27,1999,1,January,1,1999-01,1999,Snowstorm,MI - SEVERE WEATHER 1/2 /99,Ionia (County),5,Region 5,1999-01-02,1999-01-15,2003-03-14,0,0,1,0,0,26,67,99067,99011,,9011500001,,2024-08-27 18:22:14.800
6aeffbb0-eed2-49f9-84c9-a71697b81903,DR-1264-LA,1264,LA,DR,Major Disaster,1999-01-21,1999,1,January,1,1999-01,1999,Severe Storm,SEVERE ICE STORM,Winn (Parish),6,Region 6,1998-12-22,1998-12-28,2003-09-24,0,0,1,1,0,22,127,99127,99002,,8122400001,,2024-08-27 18:22:14.800
4909f25a-4be3-4cb5-bbf5-bbdc02a64f27,DR-1261-AL,1261,AL,DR,Major Disaster,1999-01-15,1999,1,January,1,1999-01,1999,Severe Storm,RIV-SEVERE WINTER WX 12/23/98,Winston (County),4,Region 4,1998-12-23,1998-12-29,2008-08-19,0,0,1,1,0,1,133,99133,99004,,8122300002,"S,Z",2024-08-27 18:22:14.800
597041c3-05e0-48ff-8615-a9683e35c91b,EM-3135-IN,3135,IN,EM,Emergency,1999-01-15,1999,1,January,1,1999-01,1999,Snowstorm,IN-WINTER STORM 12/23/98,Lake (County),5,Region 5,1999-01-01,1999-01-15,2001-02-01,0,0,1,0,0,18,89,99089,99007,,9010500003,Z,2024-08-27 18:22:14.800
3ab124a1-5ab0-400e-bbdb-f490c91184c4,DR-1258-KS,1258,KS,DR,Major Disaster,1998-11-05,1998,11,November,4,1998-11,1999,Severe Storm,KS-FLOODING  10/31/98,Douglas (County),7,Region 7,1998-10-30,1998-11-15,2008-12-29,0,1,0,0,0,20,45,99045,98085,,8110200003,"Z,F",2025-03-25 15:35:55.159
ab1a65fe-12db-4dba-844a-a5bccc777740,DR-1253-MO,1253,MO,DR,Major Disaster,1998-10-14,1998,10,October,4,1998-10,1999,Severe Storm,"SEVERE STORMS, FLOODING AND TORNADOES",Platte (County),7,Region 7,1998-10-04,1998-10-11,2006-04-17,0,1,1,0,0,29,165,99165,98082,,8100700006,F,2024-08-27 18:22:14.800
37adfe68-1de6-4d80-b704-c6a1f163a638,EM-3132-MS,3132,MS,EM,Emergency,1998-09-28,1998,9,September,3,1998-09,1998,Hurricane,HURRICANE GEORGES,Hancock (County),4,Region 4,1998-09-28,1998-10-05,2012-05-09,0,0,1,0,0,28,45,99045,98169,,98169,,2024-08-27 18:22:14.800
0d4077b6-61a7-40c5-a9ef-3b24c8a84c90,DR-1247-PR,1247,PR,DR,Major Disaster,1998-09-24,1998,9,September,3,1998-09,1998,Hurricane,HURRICANE GEORGES - 18 SEP 98,Camuy (Municipio),2,Region 2,1998-09-20,1998-10-27,2017-10-23,0,1,1,0,0,72,27,99027,99021,,8091800001,,2024-08-27 18:22:14.800
5aa6bcdc-5a2f-43bc-b1f7-cba96367bf2d,DR-1248-VI,1248,VI,DR,Major Disaster,1998-09-24,1998,9,September,3,1998-09,1998,Hurricane,HURRICANE GEORGES - 18 SEP 98,Statewide,2,Region 2,1998-09-19,1998-09-22,2011-06-07,0,0,1,1,0,78,0,0,98077,,8091800001,,2024-08-27 18:22:14.800
01bd7994-bb44-4d07-8b3b-f491cf07c016,DR-1241-FL,1241,FL,DR,Major Disaster,1998-09-04,1998,9,September,3,1998-09,1998,Hurricane,HURRICANE EARL,Franklin (County),4,Region 4,1998-09-03,1998-09-03,2004-02-18,0,1,0,1,0,12,37,99037,98071,,8090200002,,2024-08-27 18:22:14.800
8bb33b0e-c565-44af-adb3-8865dabdf31f,DR-1239-TX,1239,TX,DR,Major Disaster,1998-08-26,1998,8,August,3,1998-08,1998,Severe Storm,TROPICAL STORM CHARLEY,Lee (County),6,Region 6,1998-08-22,1998-08-31,2006-03-24,0,0,0,1,0,48,287,99287,98062,1998-10-24,8082400005,F,2024-08-27 18:22:14.800
bd29fe40-3988-4c14-b0cd-9bce5b1e4439,DR-1239-TX,1239,TX,DR,Major Disaster,1998-08-26,1998,8,August,3,1998-08,1998,Severe Storm,TROPICAL STORM CHARLEY,Titus (County),6,Region 6,1998-08-22,1998-08-31,2006-03-24,0,0,0,1,0,48,449,99449,98062,1998-10-24,8082400005,F,2024-08-27 18:22:14.800
6672bb35-37e7-4c5a-8e23-b0b8e8905de0,DR-1239-TX,1239,TX,DR,Major Disaster,1998-08-26,1998,8,August,3,1998-08,1998,Severe Storm,TROPICAL STORM CHARLEY,Concho (County),6,Region 6,1998-08-22,1998-08-31,2006-03-24,0,0,0,1,0,48,95,99095,98062,1998-10-24,8082400005,F,2024-08-27 18:22:14.800
47c89d31-d715-460f-a9f8-f2199417d956,DR-1239-TX,1239,TX,DR,Major Disaster,1998-08-26,1998,8,August,3,1998-08,1998,Severe Storm,TROPICAL STORM CHARLEY,Dimmit (County),6,Region 6,1998-08-22,1998-08-31,2006-03-24,0,0,0,1,0,48,127,99127,98062,1998-10-24,8082400005,F,2024-08-27 18:22:14.800
8efd4a5a-2f9a-4e54-a5d6-2a7c465c37dd,FM-2220-TX,2220,TX,FM,Fire Management Assistance,1998-07-22,1998,7,July,3,1998-07,1998,Fire,CITY LAKE FIRE,Statewide,6,Region 6,1998-07-15,1998-07-24,2000-07-20,0,0,1,0,0,48,0,0,98132,,98132,,2024-08-27 18:22:14.800
36843af3-257c-478b-bdbd-0a981789db6b,DR-1230-IA,1230,IA,DR,Major Disaster,1998-07-02,1998,7,July,3,1998-07,1998,Flood,"SEVERE STORMS, TORNADOES AND FLOODING",Wright (County),7,Region 7,1998-06-13,1998-07-15,2007-01-08,0,1,0,0,0,19,197,99197,99066,,1999071902,"F,T",2024-08-27 18:22:14.800
fd904a00-3824-4942-a0c0-2a065d8b7df0,DR-1229-WV,1229,WV,DR,Major Disaster,1998-07-01,1998,7,July,3,1998-07,1998,Severe Storm,SEVERE STORMS AND FLOODING,Harrison (County),3,Region 3,1998-06-26,1998-07-27,2006-03-15,0,1,1,0,0,54,33,99033,98066,,98066,"S,F",2025-03-25 15:35:55.159
667e2f45-a1b9-4302-b78c-4987b098410d,DR-1225-MN,1225,MN,DR,Major Disaster,1998-06-23,1998,6,June,2,1998-06,1998,Tornado,"SEVERE STORMS, STRAIGHT LINE WINDS, AND TORNADOES",Dakota (County),5,Region 5,1998-05-15,1998-06-28,2009-09-30,0,0,1,0,0,27,37,99037,98048,,98048,"W,Z",2024-08-27 18:22:14.800
30960e02-2290-4e97-acae-9964297aba43,DR-1223-FL,1223,FL,DR,Major Disaster,1998-06-18,1998,6,June,2,1998-06,1998,Fire,EXTREME FIRE HAZARD,Hillsborough (County),4,Region 4,1998-05-25,1998-07-22,2011-06-21,0,0,1,0,0,12,57,99057,98051,,98051,,2024-08-27 18:22:14.800
a8682cd8-e84a-4922-908c-5cefe4250175,DR-1217-IN,1217,IN,DR,Major Disaster,1998-05-08,1998,5,May,2,1998-05,1998,Severe Storm,SEVERE WINTER STORM,Pulaski (County),5,Region 5,1998-03-09,1998-03-12,2004-03-17,0,0,1,0,0,18,131,99131,98232,,98035,,2024-08-27 18:22:14.800
a873b457-3984-47f6-b479-61f6effc49ad,DR-1214-AL,1214,AL,DR,Major Disaster,1998-04-09,1998,4,April,2,1998-04,1998,Severe Storm,SEVERE STORMS AND TORNADOES,Covington (County),4,Region 4,1998-04-08,1998-04-20,2007-08-28,0,1,1,0,0,1,39,99039,98033,,98033,T,2024-08-27 18:22:14.800
9ff3e7e8-124a-464e-acaa-679d01a5ce72,DR-1209-GA,1209,GA,DR,Major Disaster,1998-03-11,1998,3,March,1,1998-03,1998,Severe Storm,SEVERE STORMS AND FLOODING,Colquitt (County),4,Region 4,1998-02-14,1998-05-11,2012-09-27,0,1,1,0,0,13,71,99071,98028,,98028,F,2024-08-27 18:22:14.800
a25b7a61-fded-475c-b9dd-9cc2dc4b21d4,DR-1209-GA,1209,GA,DR,Major Disaster,1998-03-11,1998,3,March,1,1998-03,1998,Severe Storm,SEVERE STORMS AND FLOODING,Forsyth (County),4,Region 4,1998-02-14,1998-05-11,2012-09-27,0,1,0,0,0,13,117,99117,98028,,98028,F,2024-08-27 18:22:14.800
53a3f24c-c2e5-4218-a6e8-38f11e830c2c,DR-1207-KY,1207,KY,DR,Major Disaster,1998-03-03,1998,3,March,1,1998-03,1998,Severe Storm,SEVERE WINTER STORM,Wayne (County),4,Region 4,1998-02-04,1998-02-06,2009-02-27,0,0,1,0,0,21,231,99231,98020,,98020,,2024-08-27 18:22:14.800
9f6aae88-daa4-4b68-854a-682f14d7e9eb,DR-1199-NH,1199,NH,DR,Major Disaster,1998-01-15,1998,1,January,1,1998-01,1998,Severe Storm,"SEVERE ICE STORM, RAINS AND HIGH WINDS",Strafford (County),1,Region 1,1998-01-07,1998-01-25,2006-04-25,0,1,1,0,0,33,17,99017,98013,,98013,,2024-08-27 18:22:14.800
345a3e6d-9be0-4d9d-935d-cbf80a9045e5,DR-1197-TN,1197,TN,DR,Major Disaster,1998-01-13,1998,1,January,1,1998-01,1998,Severe Storm,SEVERE STORMS AND FLOODING,Cumberland (County),4,Region 4,1998-01-06,1998-02-12,2009-07-09,0,0,1,0,0,47,35,99035,98010,,98010,F,2024-08-27 18:22:14.800
7876d7b9-69e2-40a5-a6db-82a0cd3ffe05,DR-1195-FL,1195,FL,DR,Major Disaster,1998-01-06,1998,1,January,1,1998-01,1998,Severe Storm,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Franklin (County),4,Region 4,1997-12-25,1998-04-24,2011-06-09,0,1,1,0,0,12,37,99037,98227,,98007,"F,T",2024-08-27 18:22:14.800
f96f05a8-5452-4282-82f9-5003d7f2008c,FM-2193-WA,2193,WA,FM,Fire Management Assistance,1997-08-14,1997,8,August,3,1997-08,1997,Fire,TUM TUM FIRE,Statewide,10,Region 10,1997-08-14,1997-08-14,1999-07-22,0,0,1,0,0,53,0,0,97074,,97074,,2024-08-27 18:22:14.800
0b2449fa-bece-4caf-ad55-5a443b254a0c,DR-1179-TX,1179,TX,DR,Major Disaster,1997-07-07,1997,7,July,3,1997-07,1997,Flood,SEVERE STORMS AND FLOODING,Gillespie (County),6,Region 6,1997-06-21,1997-07-15,2009-03-11,0,0,1,0,0,48,171,99171,97063,,97063,W,2024-08-27 18:22:14.800
90b352b4-77a8-4bc2-897b-436279f00560,DR-1175-MN,1175,MN,DR,Major Disaster,1997-04-08,1997,4,April,2,1997-04,1997,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",Wright (County),5,Region 5,1997-03-21,1997-05-24,2010-06-07,0,1,1,0,0,27,171,99171,97051,,97051,W,2024-08-27 18:22:14.800
d6a7bf1f-a74f-4b96-9ef9-e0198a2d67c2,DR-1173-SD,1173,SD,DR,Major Disaster,1997-04-07,1997,4,April,2,1997-04,1997,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",Walworth (County),8,Region 8,1997-02-03,1997-05-24,2010-05-26,0,1,1,0,0,46,129,99129,97049,,97049,W,2024-08-27 18:22:14.800
a86cc0a5-8b4c-4e21-a0bf-ac106c30e5c1,DR-1173-SD,1173,SD,DR,Major Disaster,1997-04-07,1997,4,April,2,1997-04,1997,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",Aurora (County),8,Region 8,1997-02-03,1997-05-24,2010-05-26,0,1,1,0,0,46,3,99003,97049,,97049,W,2024-08-27 18:22:14.800
5a8555eb-e196-464e-8571-35259d11015a,DR-1168-WV,1168,WV,DR,Major Disaster,1997-03-07,1997,3,March,1,1997-03,1997,Flood,"HEAVY & WIND DRIVEN RAIN, HIGH WINDS,FLOODING,SLIDES",Calhoun (County),3,Region 3,1997-02-28,1997-03-15,2006-12-08,0,1,1,0,0,54,13,99013,97045,,97045,M,2024-08-27 18:22:14.800
2aef8931-ce30-434f-933d-fd55d22f4ef7,DR-1163-KY,1163,KY,DR,Major Disaster,1997-03-04,1997,3,March,1,1997-03,1997,Severe Storm,"SEVERE STORM, FLOODING, AND TORNADOES",Grant (County),4,Region 4,1997-03-01,1997-03-31,2006-09-21,0,1,1,0,0,21,81,99081,97041,,97041,F,2024-08-27 18:22:14.800
71c575ba-5664-45b5-b872-12ae3817801e,DR-1163-KY,1163,KY,DR,Major Disaster,1997-03-04,1997,3,March,1,1997-03,1997,Severe Storm,"SEVERE STORM, FLOODING, AND TORNADOES",Anderson (County),4,Region 4,1997-03-01,1997-03-31,2006-09-21,0,1,1,0,0,21,5,99005,97041,,97041,F,2024-08-27 18:22:14.800
2912c02f-7ba5-472c-8bb8-c955b18be1cd,DR-1159-WA,1159,WA,DR,Major Disaster,1997-01-17,1997,1,January,1,1997-01,1997,Severe Storm,"SEVERE WINTER STORMS, LAND & MUDS SLIDES,FLOODING",Columbia (County),10,Region 10,1996-12-26,1997-02-10,2006-04-14,0,1,1,0,0,53,13,99013,97032,,97032,"M,S,F",2025-03-25 15:35:55.159
e42176a2-37d0-4bae-81c5-12c34a006377,DR-1158-MN,1158,MN,DR,Major Disaster,1997-01-16,1997,1,January,1,1997-01,1997,Severe Storm,SEVERE WINTER STORMS,Hubbard (County),5,Region 5,1997-01-03,1997-02-03,2000-03-21,0,0,1,0,0,27,57,99057,97034,,97034,S,2024-08-27 18:22:14.800
5eb094b9-cca6-48a3-abe0-1df5db3488b6,DR-1157-ND,1157,ND,DR,Major Disaster,1997-01-12,1997,1,January,1,1997-01,1997,Severe Storm,SEVERE WINTER STORMS AND BLIZZARD CONDITIONS,Foster (County),8,Region 8,1997-01-03,1997-01-31,1999-01-21,0,0,1,1,0,38,31,99031,97031,,97031,S,2024-08-27 18:22:14.800
2acae612-d89e-4240-8989-84e541f883e7,DR-1151-MN,1151,MN,DR,Major Disaster,1997-01-07,1997,1,January,1,1997-01,1997,Severe Storm,SEVERE ICE STORM,Yellow Medicine (County),5,Region 5,1996-11-14,1996-11-30,2001-09-18,0,0,1,0,0,27,173,99173,97025,,97025,S,2024-08-27 18:22:14.800
0c27928c-6e2a-43c1-bb06-d5e65d68050c,DR-1155-CA,1155,CA,DR,Major Disaster,1997-01-04,1997,1,January,1,1997-01,1997,Severe Storm,"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES",Calaveras (County),9,Region 9,1996-12-28,1997-04-01,2013-07-01,0,1,1,1,0,6,9,99009,97029,,97029,"M,F",2025-03-25 15:35:55.159
e1d20132-087f-4a3b-9842-c37f36a8e308,EM-3119-MA,3119,MA,EM,Emergency,1996-10-23,1996,10,October,4,1996-10,1997,Flood,EXTREME WEATHER CONDITIONS AND FLOODING,Suffolk (County),1,Region 1,1996-10-20,1996-10-25,2002-02-04,0,1,1,0,0,25,25,99025,97003,,97003,W,2024-08-27 18:22:14.800
9b5d4a3a-26a9-47c4-bf83-c814e13ab93f,DR-1136-PR,1136,PR,DR,Major Disaster,1996-09-11,1996,9,September,3,1996-09,1996,Hurricane,HURRICANE HORTENSE,Isabela (Municipio),2,Region 2,1996-09-09,1996-09-11,2010-11-10,0,1,0,0,0,72,71,99071,96182,,96182,,2024-08-27 18:22:14.800
d4063bf2-b027-40eb-a707-398f9c037014,DR-1135-VA,1135,VA,DR,Major Disaster,1996-09-06,1996,9,September,3,1996-09,1996,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,Richmond (County),3,Region 3,1996-09-05,1996-09-23,2010-06-02,0,1,0,0,0,51,159,99159,96179,,96179,,2024-08-27 18:22:14.800
802ac6c0-830a-451e-905e-71e1e567d70a,DR-1134-NC,1134,NC,DR,Major Disaster,1996-09-06,1996,9,September,3,1996-09,1996,Hurricane,HURRICANE FRAN,Lenoir (County),4,Region 4,1996-09-05,1996-10-21,2011-01-21,0,1,1,0,0,37,107,99107,96177,,96177,,2024-08-27 18:22:14.800
1a99e558-2a63-4267-adcb-b30ef16b44d5,DR-1132-WV,1132,WV,DR,Major Disaster,1996-08-14,1996,8,August,3,1996-08,1996,Fire,"HEAVY RAINS, HIGH WINDS, FLOODING, AND SLIDES",Nicholas (County),3,Region 3,1996-07-18,1996-07-31,2003-04-23,0,1,1,0,0,54,67,99067,96167,,96167,M,2024-08-27 18:22:14.800
b7bed6f7-4b33-4ff5-8fea-974da24dbd3a,DR-1125-IN,1125,IN,DR,Major Disaster,1996-07-03,1996,7,July,3,1996-07,1996,Severe Storm,SEVERE STORMS AND FLOODING,Orange (County),5,Region 5,1996-04-28,1996-05-25,2005-08-25,0,1,1,0,0,18,117,99117,96126,,96126,F,2024-08-27 18:22:14.800
c26b7c75-bedd-4cc2-b495-7f6db1f96d7c,DR-1118-ND,1118,ND,DR,Major Disaster,1996-06-05,1996,6,June,2,1996-06,1996,Severe Storm,"SEVERE STORMS,FLOODING, &  ICE JAMS",Foster (County),8,Region 8,1996-03-12,1996-06-21,2002-07-19,0,0,1,0,0,38,31,99031,96129,,96129,F,2024-08-27 18:22:14.800
a105f2bf-8683-4d06-a390-eae44e440632,DR-1115-WV,1115,WV,DR,Major Disaster,1996-05-23,1996,5,May,2,1996-05,1996,Flood,"FLOODING, HEAVY WINDS",Pendleton (County),3,Region 3,1996-05-15,1996-06-10,2006-03-08,0,1,1,0,0,54,71,99071,96130,,96130,Z,2024-08-27 18:22:14.800
39083f67-b81c-483f-918b-dcb262969299,DR-1109-IN,1109,IN,DR,Major Disaster,1996-04-02,1996,4,April,2,1996-04,1996,Flood,BLIZZARD OF 96,Jefferson (County),5,Region 5,1996-01-06,1996-01-12,1998-07-09,0,0,1,0,0,18,77,99077,96047,,96047,,2024-08-27 18:22:14.800
0bf27003-395e-4eff-8b01-8c22c9764a11,FM-2153-TX,2153,TX,FM,Fire Management Assistance,1996-03-23,1996,3,March,1,1996-03,1996,Fire,HAMBY FIRE,Statewide,6,Region 6,1996-03-23,1996-03-23,1998-01-12,0,0,1,0,0,48,0,0,96091,,96091,,2024-08-27 18:22:14.800
827c7adb-8035-491b-a2bd-7601d6f28941,EM-3117-TX,3117,TX,EM,Emergency,1996-02-23,1996,2,February,1,1996-02,1996,Fire,EXTREME  FIRE HAZARD,Bexar (County),6,Region 6,1996-02-23,1996-09-19,1998-03-18,0,0,1,0,0,48,29,99029,96039,,96039,,2024-08-27 18:22:14.800
633bc147-2f20-4dec-a0da-293cbca2d736,DR-1103-NC,1103,NC,DR,Major Disaster,1996-02-23,1996,2,February,1,1996-02,1996,Snowstorm,WINTER STORM,Iredell (County),4,Region 4,1996-02-02,1996-02-09,2002-06-14,0,0,1,0,0,37,97,99097,96036,,96036,,2024-08-27 18:22:14.800
9d100674-1501-41db-9eca-46c866fdab8f,DR-1099-OR,1099,OR,DR,Major Disaster,1996-02-09,1996,2,February,1,1996-02,1996,Flood,"HIGH WINDS, SEVERE  STORMS AND FLOODING",Polk (County),10,Region 10,1996-02-04,1996-02-21,2005-08-25,0,1,1,0,0,41,53,99053,96035,,96035,W,2024-08-27 18:22:14.800
6d28826b-7f26-46aa-ae48-a908e6ed24df,DR-1098-VA,1098,VA,DR,Major Disaster,1996-01-27,1996,1,January,1,1996-01,1996,Flood,"FLOODING, HIGH WINDS, AND WIND DRIVEN RAIN",Frederick (County),3,Region 3,1996-01-19,1996-02-01,2003-04-02,0,1,1,0,0,51,69,99069,96032,,96032,Z,2024-08-27 18:22:14.800
0ef3609a-f9ea-4d4e-8042-a9e56d24b7f3,DR-1095-NY,1095,NY,DR,Major Disaster,1996-01-24,1996,1,January,1,1996-01,1996,Flood,SEVERE STORMS AND FLOODING,Chenango (County),2,Region 2,1996-01-19,1996-01-30,2010-10-25,0,1,1,0,0,36,17,99017,96027,,96027,W,2024-08-27 18:22:14.800
1d199449-d1f9-4545-9a27-c434b3c9b497,DR-1093-PA,1093,PA,DR,Major Disaster,1996-01-21,1996,1,January,1,1996-01,1996,Flood,SEVERE STORMS AND FLOODING,Northumberland (County),3,Region 3,1996-01-19,1996-02-01,2010-04-23,0,1,1,0,0,42,97,99097,96023,,96023,W,2024-08-27 18:22:14.800
7551339b-8e6f-4efb-b578-c48f75c06634,DR-1086-VA,1086,VA,DR,Major Disaster,1996-01-13,1996,1,January,1,1996-01,1996,Snowstorm,BLIZZARD OF 96 (SEVERE SNOW STORM),Clarke (County),3,Region 3,1996-01-06,1996-01-12,1997-11-19,0,0,1,0,0,51,43,99043,96018,,96018,W,2024-08-27 18:22:14.800
ea029ecb-7fbf-4e27-bdef-5b55ea367ae6,DR-1086-VA,1086,VA,DR,Major Disaster,1996-01-13,1996,1,January,1,1996-01,1996,Snowstorm,BLIZZARD OF 96 (SEVERE SNOW STORM),Northampton (County),3,Region 3,1996-01-06,1996-01-12,1997-11-19,0,0,1,0,0,51,131,99131,96018,,96018,W,2024-08-27 18:22:14.800
56c10a30-708f-4cd1-9d6b-6fe08911a13f,DR-1089-KY,1089,KY,DR,Major Disaster,1996-01-13,1996,1,January,1,1996-01,1996,Snowstorm,BLIZZARD OF 96,Jessamine (County),4,Region 4,1996-01-05,1996-01-12,2001-09-18,0,0,1,0,0,21,113,99113,96021,,96021,W,2024-08-27 18:22:14.800
